ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
11698,Waga Na wa Umishi,"Action, Drama, Seinen",0,reading,7.43,3628,9431
77617,Wagahai no Kare wa Baka de Aru,"Comedy, Romance, School",0,on_hold,,46721,31106
68899,Wagamama Chie-chan,"Drama, Seinen, Supernatural",5,completed,6.42,17757,14413
48035,Wagatsuma-san wa Ore no Yome,"Comedy, Romance, School, Shounen, Time Travel",6,completed,7.32,4760,816
9247,Wagaya no Oinari-sama.,"Comedy, Fantasy, Magical Sex Shift, Mythology, School, Shounen",0,on_hold,7.06,8289,13645
95199,Wagaya wa Kiseki de Afureteru,"Drama, Josei, Romance",0,on_hold,,39629,31799
13720,Wahhaman,,0,on_hold,,22850,29320
80933,Wakaba Marriage,"Comedy, Ecchi, Romance, Seinen",0,on_hold,,47124,34871
64603,Wakako-zake,"Gourmet, Seinen, Slice of Life",0,reading,7.27,5303,10234
91145,"Wake Up, Girls!","Drama, Idols (Female), Music, Slice of Life",0,on_hold,,38447,26190
118957,"Wakeari Akuyaku Reijou wa, Konyaku Hakigo no Jinsei wo Jiyuu ni Ikiru","Fantasy, Josei, Romance, Villainess",0,reading,6.34,18536,6492
88519,Wakeari Kiss.,"Romance, School, Shoujo",3,completed,6.78,12777,7900
108691,Wakusei Closet,"Seinen, Supernatural",0,reading,7.43,3596,7101
21020,Wakusei Drops,"Shoujo, Slice of Life",0,on_hold,,34898,35012
45379,Walkure Romanze: Shoujo Kishi Monogatari,"Ecchi, Harem, Romance, Sports",0,on_hold,6.53,16458,11109
50363,Walkure Romanze: Shoujo Kishi Monogatari,"Action, Drama, Ecchi, Romance, School, Seinen, Sports",4,completed,6.5,16926,14049
54325,Wallman,"Action, Ecchi, Seinen, Slice of Life",0,on_hold,6.81,12328,2130
44025,Waltraute-san no Konkatsu Jijou,"Comedy, Romance, Seinen",5,completed,7.13,7244,12446
47140,Waltz no Ojikan,"Romance, Shoujo",0,on_hold,7.05,8433,9321
43855,Wanko ni Kuchizuke,"Action, Comedy, Romance, Seinen, Supernatural",5,completed,7.33,4630,5768
65673,Wanko Number One,"Comedy, Romance, Slice of Life",4,completed,6.96,9875,13038
36881,Wannin!,"Action, Fantasy, Historical, Romance, Shoujo",0,reading,6.89,11045,21601
113081,"Wanwan Monogatari: Kanemochi no Inu ni Shite to wa Itta ga, Fenrir ni Shiro to wa Ittenee!","Fantasy, Isekai, Reincarnation",0,reading,6.39,18125,5659
32151,Waraenu Warashi: 108 no Karma,"Drama, Fantasy, Psychological, Seinen",0,reading,,36587,25415
34167,Waratte! Sotomura-san,"Comedy, School, Slice of Life",0,reading,7.31,4896,3857
87712,Warau Ishi,"Drama, Mystery, Shounen, Supernatural",0,on_hold,6.71,13887,14657
83169,Washio Sumi wa Yuusha de Aru,"Fantasy, Mahou Shoujo, Slice of Life",0,reading,7.62,2273,8422
74437,Watanuki-san ni wa Boku ga Tarinai,"Comedy, Romance, School, Shoujo",0,reading,6.83,11974,6997
37921,Watarai-kun Ke no Youkai-san,"Comedy, Romance, Shoujo, Slice of Life, Supernatural",5,completed,7.07,8051,14918
77827,Watari-kun no xx ga Houkai Sunzen,"Comedy, Drama, Romance, School, Seinen",0,reading,7.03,8756,610
94051,Watashi ga Iutoori ni Naru,"Comedy, Seinen",0,reading,6.47,17225,16842
28533,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, Otaku Culture, School",9,reading,7.73,1653,309
61981,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui! Anthology,"Comedy, School, Slice of Life",6,completed,7.13,7206,6816
54779,Watashi ga Motete Dousunda,"Award Winning, Comedy, Otaku Culture, Reverse Harem, Romance, School, Shoujo",0,on_hold,7.5,3051,338
106175,Watashi ni Tenshi ga Maiorita!,"Comedy, Girls Love",0,reading,7.45,3400,3797
13463,Watashi ni xx Shinasai!,"Award Winning, Comedy, Romance, School, Shoujo",5,completed,7.41,3840,292
8510,Watashi no + Okusuri,"Fantasy, Shoujo",6,completed,7.31,4833,6567
108085,Watashi no Cosmic Monster,"Comedy, Romance, Sci-Fi",0,reading,6.85,11702,10097
72035,Watashi no Itoshii Kutsu,"Romance, Shoujo",4,completed,6.64,14948,22381
90248,Watashi no Joushi,"Drama, Josei, Romance",0,on_hold,7.1,7573,17170
3407,Watashi no Messiah-sama,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Romance, Shounen",5,completed,7.62,2250,3720
87264,Watashi no Muchi na Watashi no Michi,"Erotica, Girls Love, Josei, Romance, Slice of Life",0,on_hold,6.91,,10078
80907,Watashi no Ookami-kun,"Comedy, Romance, Shoujo, Supernatural",5,completed,7.3,4976,797
130432,"Watashi no Shiranai, Senpai no 100-ko no Koto","Comedy, Romance, Seinen, Slice of Life",0,reading,6.55,16283,13105
102980,Watashi no Shounen,"Drama, Seinen",0,reading,7.78,1438,1683
43781,Watashi no Suki na Hito,"Romance, Shoujo",0,on_hold,6.75,13326,19996
48661,Watashi no Tomodachi ga Motenai no wa Dou Kangaetemo Omaera ga Warui.,"Comedy, School, Shounen",6,on_hold,7.3,4919,4132
2894,Watashi no... Megane-kun,"Drama, Psychological, Romance, Shoujo",2,completed,6.06,20015,8622
81775,Watashi to Kare to Mou Hitori♡,"Comedy, Romance, Shoujo, Supernatural",5,completed,6.18,19550,37379
93177,Watashi to Renai shiyo!,"Comedy, Shounen, Supernatural",3,completed,,38995,40056
120791,Watashi wa Akuyaku Reijou nanka ja Nai!!: Yamitsukai dakara tte Kanarazushimo Akuyaku dato Omouna yo,"Adventure, Drama, Fantasy, Josei, Romance, Villainess",0,reading,6.32,18684,4004
99044,Watashi wa Futatsume no Jinsei wo Aruku!,"Comedy, Crossdressing, Fantasy, Romance",0,reading,,40736,30161
123797,Watashi wa Gotsugou Shugi na Kaiketsu Tantou no Oujo de Aru,"Comedy, Fantasy, Romance",0,reading,6.61,15409,10549
107520,Watashi wa Kimi wo Nakasetai,"Drama, School, Seinen",0,reading,6.75,13190,7723
101371,Watashi wa Tensai wo Katteiru.,"Comedy, Mystery, Romance, Shoujo, Slice of Life",0,reading,7.08,7900,14951
98449,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!","Comedy, Fantasy, Isekai, Reincarnation",0,on_hold,7.61,2298,5098
99673,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!","Comedy, Fantasy, Isekai, Reincarnation",0,reading,6.61,15319,4290
67467,Watashitachi ni wa Kabe ga Aru.,"Romance, Shoujo",0,reading,7.1,7699,1807
11734,Watashitachi no Shiawase na Jikan,"Drama, Music, Psychological, Romance, Seinen",9,completed,8.49,157,116
6079,Watashitachi no Tamura-kun,"Comedy, Drama, Ecchi, Romance, School",8,completed,7.43,3620,2705
103003,Watashitachi wa Douka shiteiru,"Drama, Josei, Romance",0,reading,7.39,4044,3947
112261,Watashitachi wa Koi wo Shiranai,"Comedy, Romance, School",0,reading,7.26,5436,1946
9134,White Album,"Drama, Music, Romance",4,completed,6.73,13607,9047
82467,Wild Fancy Dynamite!,"Comedy, School",0,reading,,47310,48463
5602,Wild Life,"Action, Award Winning, Comedy, Medical, Romance, Shounen",0,reading,7.71,1735,4874
37953,Wild Wing,"Action, Fantasy, Romance, Shoujo",0,completed,7.33,4627,13227
621,Wild☆Pitch,"Comedy, Ecchi, School, Seinen, Sports",0,reading,6.75,13203,20625
103237,Wind Breaker,"Action, Drama, Sports",0,on_hold,8.62,93,279
18086,Witch and Peter,"Fantasy, Romance, Shoujo, Supernatural",0,on_hold,,34147,30450
19896,Witch Craft Works,"Action, Fantasy, Seinen, Supernatural",0,reading,7.33,4614,822
118695,Witch Guild Fantasia,"Action, Adventure, Fantasy, Seinen, Shounen",0,reading,6.31,18697,22088
96112,Witch Hunt,"Fantasy, School, Supernatural",0,reading,7.03,8639,8485
5113,Witch Hunter,"Action, Comedy, Ecchi, Fantasy, Romance, Supernatural",0,reading,7.75,1572,618
116530,Witch Order,"Fantasy, Romance, Shounen",0,reading,,50273,27454
133545,Witch Watch,"Comedy, Shounen, Supernatural",0,reading,7.02,8971,940
84473,Witchcraft Monsters,"Action, Mystery, Seinen, Supernatural",0,reading,,47542,43607
56521,Wizard's Soul: Koi no Jihad,"Drama, Seinen, Strategy Game",5,completed,7.07,8022,6806
12451,Wolf Guy: Ookami no Monshou,"Action, Drama, Romance, School, Seinen, Supernatural",4,completed,7.2,6260,673
23685,Wolfsmund,"Action, Drama, Gore, Historical, Seinen",0,reading,7.13,7227,2306
23502,Wombs,"Military, Sci-Fi, Seinen",0,on_hold,6.89,11027,13080
127120,Wondance,"Performing Arts, School, Seinen, Sports",0,on_hold,7.86,1134,1998
90136,Wonder Rabbit Girl,"Comedy, Ecchi, Mystery, School, Shounen",0,on_hold,6.52,16593,10641
89747,Wonderland,"Action, Adventure, Drama, Military, Mystery, Seinen, Super Power",0,reading,6.51,16781,10021
35605,Woodstock,"Music, Seinen, Slice of Life",0,reading,7.22,5928,17703
3044,Working!!,"Comedy, Seinen, Slice of Life, Workplace",0,reading,7.69,1833,2041
74167,World Customize Creator,"Action, Adventure, Fantasy, Isekai",0,reading,6.77,12880,837
74173,World Customize Creator,"Action, Fantasy, Isekai",0,reading,6.96,9879,16606
574,World Embryo,"Action, Drama, Mystery, Seinen, Supernatural",6,reading,7.53,2789,1737
25149,World End Garden,Romance,6,completed,7.19,6360,10873
92773,World Teacher: Isekaishiki Kyouiku Agent,"Action, Fantasy, Isekai, Reincarnation",0,reading,7.14,7055,3182
103436,World Teacher: Isekaishiki Kyouiku Agent,"Action, Fantasy, Isekai, Reincarnation",0,on_hold,6.67,14521,1552
48151,World Trigger,"Action, Sci-Fi, Shounen",0,reading,7.81,1353,360
89769,World's End Sabotage,"Sci-Fi, Seinen",5,completed,6.4,17947,14180
83027,Worldend:Debugger,"Action, Comedy, Josei",5,completed,7.17,6659,13290
102816,Wortenia Senki,"Action, Adventure, Fantasy, Isekai",0,reading,7.14,7061,11757
105962,Wortenia Senki,"Action, Adventure, Fantasy, Isekai",0,reading,7.04,8633,1372
89087,Wotaku ni Koi wa Muzukashii,"Adult Cast, Comedy, Otaku Culture, Romance, Workplace",0,on_hold,8.35,268,91
18292,Wsamarus 2001,"Drama, Horror, Psychological",0,reading,6.33,18607,21611
4650,XBlade,"Action, Fantasy, Mythology, Shounen, Supernatural",6,completed,7.15,6920,4077
36963,XenoGlossia,"Action, Ecchi, Martial Arts, Mecha, School, Sci-Fi, Supernatural",0,reading,,36884,33822
109143,Xi Xing Ji,"Action, Adventure, Fantasy, Historical, Martial Arts",0,reading,7.52,2875,8105
27629,XO Sisters,"Action, Comedy, Fantasy, Harem, Martial Arts, Romance, School, Supernatural",4,completed,6.49,17062,4214
61941,Xu Ge Yuan Ba! Da Xi,"Romance, Shoujo",0,on_hold,7.29,5138,21717
103280,Xun Zhao Qian Shi Zhi Lu,"Adventure, Historical, Romance, Shoujo, Supernatural",0,reading,7.5,2999,20431
11841,XXX Lesson,"Drama, Romance, Shoujo",0,on_hold,6.43,17726,19792
46010,xxxHOLiC: Rei,"Drama, Mystery, Seinen, Supernatural",0,on_hold,8.19,469,1481
88660,Yagate Kimi ni Naru,"Drama, Girls Love, School",7,reading,8.65,73,125
81383,Yagate Maken no Alicebell,"Action, Harem, Romance, School, Supernatural",0,reading,,47179,23853
73855,Yahabee,"Shounen, Strategy Game",6,completed,6.18,19548,21369
79943,Yahari 4-koma demo Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Love Polygon, School",0,on_hold,7.55,2718,9116
40171,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Love Polygon, Romance, School",9,reading,8.74,50,227
80091,Yahari Ore no Seishun Love Comedy wa Machigatteiru. @comic,"Comedy, Love Polygon, Romance, School, Seinen",0,on_hold,8.17,491,2110
45447,Yahari Ore no Seishun Love Comedy wa Machigatteiru.: Monologue,"Comedy, Love Polygon, Romance, School, Seinen",0,on_hold,7.99,797,1956
130633,Yaiteru Futari,"Gourmet, Romance, Seinen, Slice of Life",0,reading,7.72,1691,931
114284,Yajin,"Horror, School, Supernatural",0,reading,6.92,10412,9963
120309,Yajin Tensei,"Action, Adventure, Fantasy, Isekai, Martial Arts, Reincarnation",0,reading,7.5,3041,3914
27425,Yajirobee,"Drama, Shoujo, Slice of Life",7,completed,7.39,4011,3181
51555,Yajuu Kanojo,"Comedy, Romance, Shoujo",0,on_hold,6.97,9712,21017
99698,Yajuu-sensei no Maid-san,Comedy,0,reading,,40914,27430
105068,Yakedo Shoujo,Horror,0,reading,6.08,19914,1966
102601,Yakumo-san wa Ezuke ga Shitai.,"Gourmet, Romance, Seinen",0,reading,7.32,4788,1210
86981,Yakushoku Distopiary,"Action, Fantasy, Psychological, Seinen, Supernatural",0,reading,6.57,15942,1716
100128,Yakusoku no Neverland,"Award Winning, Mystery, Psychological, Shounen, Survival, Suspense",0,reading,8.14,530,18
131969,Yakusoku no Neverland: Tokubetsu Bangai-hen - Haha no Ketsui,"Horror, Mystery, Sci-Fi, Shounen",0,completed,7.42,3707,5694
123286,"Yakutatazu Skill ni Jinsei wo Tsugikomi 25-nen, Imasara Saikyou no Boukentan","Adventure, Fantasy",0,reading,6.41,17929,5141
132636,Yakyuu de Sensou suru Isekai de Chou Koukou-kyuu Ace ga Jakushou Kokka wo Sukuu you desu.,"Fantasy, Sports",0,reading,6.78,12755,8092
41049,Yama no Susume,"Adventure, CGDCT, Iyashikei, Slice of Life",0,on_hold,7.05,8430,9584
102630,Yama to Shokuyoku to Watashi,"Gourmet, Slice of Life",0,reading,6.81,12319,17888
35003,Yamada-kun to 7-nin no Majo,"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",7,completed,8.03,708,114
125052,Yamada-kun to Lv999 no Koi wo Suru,"Romance, Video Game",0,reading,8.16,504,291
5775,Yamamoto Zenjirou to Moushimasu,"Childcare, Drama, Romance, Shoujo, Supernatural",6,completed,8.04,698,3238
422,Yamato Nadeshiko Shichihenge♥,"Drama, Reverse Harem, Romance, School, Shoujo",0,reading,7.95,880,690
82205,Yami Toshi Densetsu,"Horror, Shoujo, Supernatural",0,reading,,47279,39415
8593,Yamikin Ushijima-kun,"Award Winning, Drama, Organized Crime, Psychological, Seinen",0,reading,7.5,3027,2392
14504,Yandere Kanojo,"Comedy, Delinquents, Romance, School, Shounen",0,reading,7.54,2787,913
120363,Yandere-kei Otome Game no Sekai ni Tensei shiteshimatta you desu,"Fantasy, Reverse Harem, Romance, Villainess",0,reading,6.56,16064,5247
121798,Yaneurabeya no Koushaku Fujin,"Drama, Romance, Shoujo",0,reading,6.74,13497,9448
37631,Yankano!,"Action, Comedy, Ecchi, Harem, Martial Arts, Romance, School, Seinen",4,completed,6.28,18980,3936
105623,Yankee Shota to Otaku Oneesan,Comedy,0,reading,7.02,8900,5935
90021,Yankee to Yandere no Karera ni wa Tomodachi ga Inai,"Comedy, Romance, School, Shoujo, Slice of Life",0,on_hold,7.02,8891,11989
105366,Yankee wa Isekai de Seirei ni Aisaremasu.,"Action, Comedy, Fantasy, Isekai",0,reading,6.5,16970,2238
62393,Yankee-kun na Yamada-kun to Megane-chan to Majo,"Comedy, School, Shounen",7,completed,6.89,11010,6642
118712,Yankee-kun to Hakujou Girl,"Comedy, Delinquents, Romance",0,reading,7.6,2341,1201
3537,Yankee-kun to Megane-chan,"Action, Comedy, Delinquents, Romance, School, Shounen",8,completed,7.78,1454,417
112271,Yaoguai Mingdan,"Action, Comedy, Drama, Fantasy, Harem, Mythology, School, Supernatural",0,reading,7.13,7180,6993
47457,Yaotsukumo,"Action, Drama, Fantasy, Horror, Romance, Seinen, Supernatural",5,completed,6.49,17069,8727
108166,Yari no Yuusha no Yarinaoshi,"Adventure, Fantasy, Time Travel",0,reading,7.01,9008,5567
108167,Yari no Yuusha no Yarinaoshi,"Adventure, Fantasy, Isekai, Time Travel",0,reading,7.27,5388,12237
130799,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,"Comedy, Fantasy, Romance, Time Travel",0,reading,6.93,10285,6535
103440,"Yaritsukai to, Kuroneko.",Fantasy,0,on_hold,,42098,36870
18939,Yasashii Sekai no Tsukurikata,"Drama, Romance, School",7,completed,7.5,3059,971
108598,Yasei no Last Boss ga Arawareta!: Kokuyoku no Haou,"Action, Adventure, Fantasy, Isekai",0,reading,7.41,3844,1316
5422,Yasha,"Action, Award Winning, Drama, Mystery, Shoujo",0,reading,7.57,2529,7693
139137,"Yatara to Sasshi no Ii Ore wa, Dokuzetsu Kuudere Bishoujo no Chiisana Dere mo Minogasazu ni Guigui Iku","Comedy, Romance, School",0,reading,6.78,12711,4630
174907,Yattara,"Childcare, Drama, Horror, Shounen, Supernatural",0,reading,6.72,13759,15594
53765,Yebbeun Namja,"Comedy, Romance, Shoujo",0,on_hold,,37885,44908
45147,Yellow Gate!,"Comedy, Ecchi, Romance, Seinen",0,reading,6.45,17482,15921
1155,Yesterday wo Utatte,"Drama, Love Polygon, Romance, Seinen, Slice of Life",7,reading,7.51,2948,994
52217,Yise Beimian Zhange,"Action, Drama, Fantasy, Supernatural",0,on_hold,7.21,6057,21231
76987,Yoakemono,"Action, Fantasy, Historical, Martial Arts, Shounen",6,completed,6.53,16509,13255
99610,Yobidasareta Satsurikusha,"Action, Fantasy",0,on_hold,7.1,7582,22414
121480,Yofukashi no Uta,"Award Winning, Romance, Shounen, Supernatural, Vampire",0,reading,8.18,475,142
52159,Yogoto Akuma to Kiss wo Suru,"Romance, School, Shoujo",5,completed,6.79,12605,9037
4,Yokohama Kaidashi Kikou,"Award Winning, Iyashikei, Sci-Fi, Seinen, Slice of Life",8,completed,8.65,72,205
67123,Yokohama-sen Doppelgänger,"Horror, Mystery, Psychological, Seinen, Time Travel",0,on_hold,6.68,14416,12423
99979,Yokoshima na Eguchi-kun,"Comedy, Ecchi, School, Seinen, Slice of Life",0,on_hold,6.43,17738,9086
122782,Yoku Wakaranai keredo Isekai ni Tensei shiteita you desu,"Adventure, Fantasy, Isekai, Reincarnation",0,reading,6.55,16266,2502
1339,Yokujou Climax,"Drama, Romance, Shoujo",5,completed,7.08,7945,973
17910,Yomawari Sensei,"Drama, Psychological, School, Seinen",0,on_hold,8.26,363,1256
98234,Yomekura,"Comedy, Ecchi, Harem, Romance, School, Shounen",0,reading,6.6,15531,11638
88924,Yomigaeri no Maou,"Action, Adventure, Fantasy",0,reading,,48638,31631
11297,Yomogi Mochi Yaketa?,"Romance, School, Shoujo",0,on_hold,6.98,9594,17268
111941,Yonakano Reiji ni Harem wo!!,"Comedy, Harem, Romance, Shounen",0,reading,6.94,10069,3824
102510,Yonaoshi Ankokushin no Honsou: Ningen Sukisugite Ningen ni Tensei shita,"Action, Adventure, Fantasy",0,reading,,41863,40370
22114,"Yondemasu yo, Azazel-san.","Action, Comedy, Gag Humor, Mystery, Seinen, Supernatural",0,on_hold,7.39,4008,7169
102860,Yondome wa Iya na Shizokusei Majutsushi,"Action, Drama, Fantasy, Isekai, Reincarnation",0,reading,7.56,2599,4188
114849,Yondome wa Iya na Shizokusei Majutsushi,"Action, Drama, Fantasy, Isekai, Reincarnation",0,reading,7,9190,1021
10685,Yongbi Bulpae,"Action, Adventure, Comedy, Historical, Martial Arts",0,reading,7.87,1103,3547
54775,Yongbyeong Maluhan,"Action, Fantasy, Martial Arts",7,reading,7.21,6024,8552
114667,Yonimo Fujitsu na Piano Sonata,"Josei, Music, Romance",0,reading,6.51,16752,19692
64773,Yorimichi,"Romance, Shoujo",2,completed,6.45,17541,10134
114551,Yoru ni Naru to Boku wa,"Action, Drama, Shounen, Supernatural",4,completed,6.99,9393,3325
112809,Yoru no Kagi,"Drama, Fantasy, Shounen",0,reading,6.95,9944,12871
55585,Yoru wo Tomenaide,"Josei, Romance",5,completed,6.66,14752,6699
40097,Yorukumo,"Horror, Psychological, Romance, Seinen",0,on_hold,6.88,11212,14101
75119,Yoshihime to Ushio,"Drama, Historical, Romance, Samurai, Shoujo",5,completed,6.08,19921,21161
104,Yotsuba to!,"Award Winning, Childcare, Comedy, Iyashikei, Slice of Life",0,reading,8.91,19,68
115072,Yotsukoto,"Adventure, Comedy, Fantasy, Seinen",5,completed,7,9192,21859
100431,Youhei Monogatari: Junsui naru Rebellion,"Action, Adventure, Fantasy",0,reading,,41174,50944
88930,Youjo Senki,"Action, Fantasy, Isekai, Military, Reincarnation",0,reading,8.41,219,781
98436,Youjo Senki,"Action, Fantasy, Isekai, Military, Reincarnation",0,on_hold,8.33,284,630
31497,Youkai Apartment no Yuuga na Nichijou,"Drama, Shounen, Supernatural",0,reading,7.58,2483,5276
171182,Youkai Buster Murakami,"Action, Comedy, Gag Humor, Shounen, Supernatural",0,reading,5.39,20786,14778
58245,Youkai Kyoushitsu,"Horror, Josei, Supernatural",0,on_hold,6.89,11006,803
94351,Youkai Ningen,"Horror, Psychological, Shounen, Supernatural",0,on_hold,5.4,20783,12505
11403,Youkai no Oishasan,"Action, Medical, School, Shounen, Supernatural",0,on_hold,7.13,7274,14229
70401,Youkai Watch,"Action, Award Winning, Kids, Mythology, Supernatural",0,reading,6.68,14418,11051
92749,Youkai Watch: Wakuwaku☆Nyanderful Days,"Adventure, Comedy, Shoujo",0,on_hold,,38841,38954
137177,Youki ni Naritai Shigure-san,"Comedy, School, Seinen",0,reading,6.72,13743,11575
118096,"Youko-san, Sugariyoru.","Comedy, School",0,reading,6.53,16464,6681
96371,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,"Comedy, Romance, School, Seinen",0,reading,7.1,7579,979
108725,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: √Horikita,"Comedy, Romance, School, Seinen, Slice of Life",0,on_hold,6.78,12861,3964
96940,Youmuin-san wa Yuusha ja Arimasen node,"Action, Adventure, Fantasy, Isekai",0,reading,,40193,52142
32429,Young Black Jack,"Drama, Medical, Seinen",0,reading,7.11,7539,9816
16909,Young Gun Carnaval,"Action, Drama, School, Seinen",6,completed,7.07,8143,8505
133531,Yousei no Okyakusama,"Fantasy, Slice of Life",0,reading,7.02,8970,19982
119609,"Yowai 5000-nen no Soushoku Dragon, Iwarenaki Jaryuu Nintei","Adventure, Comedy, Fantasy",0,reading,6.92,10415,15811
112785,"Yowai 5000-nen no Soushoku Dragon, Iwarenaki Jaryuu Nintei: Yada Kono Ikenie, Hito no Hanashi wo Kiite Kurenai","Adventure, Comedy, Fantasy, Shounen",0,reading,6.69,14257,7236
42613,Yowamushi Meikyuu,"Drama, Romance, School, Shoujo",3,completed,6.48,17191,13804
23627,Yowamushi Pedal,"Award Winning, Shounen, Sports",0,reading,7.96,859,1351
59987,Yowamushi Pedal: Spare Bike,"Shounen, Sports",0,on_hold,7.38,4132,16517
2060,Yozakura Quartet,"Action, Comedy, Shounen, Slice of Life, Super Power, Supernatural",7,on_hold,7.54,2777,1583
121426,Yozakura-san Chi no Daisakusen,"Action, Comedy, Shounen",0,reading,7.66,1997,502
